grievance,lag,protest,correlation,p_value,significant
narrative_coup,-8,2025-06-16,0.0,1.0,0
narrative_coup,-7,2025-06-16,0.0,1.0,0
narrative_coup,-6,2025-06-16,0.0,1.0,0
narrative_coup,-5,2025-06-16,0.0,1.0,0
narrative_coup,-4,2025-06-16,0.0,1.0,0
narrative_coup,-3,2025-06-16,0.0,1.0,0
narrative_coup,-2,2025-06-16,0.0,1.0,0
narrative_coup,-1,2025-06-16,0.0,1.0,0
narrative_coup,0,2025-06-16,0.0,1.0,0
narrative_coup,1,2025-06-16,0.0,1.0,0
narrative_coup,2,2025-06-16,0.0,1.0,0
narrative_coup,3,2025-06-16,0.0,1.0,0
narrative_coup,4,2025-06-16,0.0,1.0,0
narrative_coup,5,2025-06-16,0.0,1.0,0
narrative_coup,6,2025-06-16,0.0,1.0,0
narrative_coup,7,2025-06-16,0.0,1.0,0
narrative_coup,8,2025-06-16,0.0,1.0,0
narrative_coup,9,2025-06-16,0.0,1.0,0
narrative_coup,10,2025-06-16,0.0,1.0,0
narrative_coup,11,2025-06-16,0.0,1.0,0
narrative_coup,12,2025-06-16,0.0,1.0,0
narrative_coup,13,2025-06-16,0.0,1.0,0
narrative_coup,14,2025-06-16,0.0,1.0,0
narrative_coup,15,2025-06-16,0.0,1.0,0
narrative_coup,16,2025-06-16,0.0,1.0,0
narrative_violence,-9,2025-06-16,0.0,1.0,0
narrative_violence,-8,2025-06-16,0.0,1.0,0
narrative_violence,-7,2025-06-16,0.0,1.0,0
narrative_violence,-6,2025-06-16,0.0,1.0,0
narrative_violence,-5,2025-06-16,0.0,1.0,0
narrative_violence,-4,2025-06-16,0.0,1.0,0
narrative_violence,-3,2025-06-16,0.0,1.0,0
narrative_violence,-2,2025-06-16,0.0,1.0,0
narrative_violence,-1,2025-06-16,0.0,1.0,0
narrative_violence,0,2025-06-16,0.0,1.0,0
narrative_violence,1,2025-06-16,0.0,1.0,0
narrative_violence,2,2025-06-16,0.0,1.0,0
narrative_violence,3,2025-06-16,0.0,1.0,0
narrative_violence,4,2025-06-16,0.0,1.0,0
narrative_violence,5,2025-06-16,0.0,1.0,0
narrative_violence,6,2025-06-16,0.0,1.0,0
narrative_violence,7,2025-06-16,0.0,1.0,0
narrative_violence,8,2025-06-16,0.0,1.0,0
narrative_violence,9,2025-06-16,0.0,1.0,0
narrative_violence,10,2025-06-16,0.0,1.0,0
narrative_violence,11,2025-06-16,0.0,1.0,0
narrative_violence,12,2025-06-16,0.0,1.0,0
narrative_violence,13,2025-06-16,0.0,1.0,0
narrative_violence,14,2025-06-16,0.0,1.0,0
narrative_violence,15,2025-06-16,0.0,1.0,0
narrative_violence,16,2025-06-16,0.0,1.0,0
narrative_gov,-9,2019-10-18,0.0,0.9999999999999999,0
narrative_gov,-8,2019-10-18,0.0,1.0000000000000002,0
narrative_gov,-7,2019-10-18,0.02051524849655547,0.933564307925897,0
narrative_gov,-6,2019-10-18,0.0,1.0,0
narrative_gov,-5,2019-10-18,-0.362284418654736,0.10654595726887203,0
narrative_gov,-4,2019-10-18,0.361873432227873,0.09794525657217357,0
narrative_gov,-3,2019-10-18,-0.3614994027406106,0.09009846715276852,0
narrative_gov,-2,2019-10-18,0.0,1.0,0
narrative_gov,-1,2019-10-18,0.013638618139749524,0.948409165209588,0
narrative_gov,0,2019-10-18,0.0,1.0,0
narrative_gov,1,2019-10-18,0.32274861218395134,0.11558604179755004,0
narrative_gov,2,2019-10-18,0.0,1.0,0
narrative_gov,3,2019-10-18,0.0,1.0,0
narrative_gov,4,2019-10-18,0.0,1.0,0
narrative_gov,5,2019-10-18,-0.01630820182633605,0.9440649565758366,0
narrative_gov,6,2019-10-18,-0.3627381250550058,0.1159855998534722,0
narrative_gov,7,2019-10-18,0.3692744729379982,0.1197216058616801,0
narrative_gov,8,2019-10-18,-0.0216930457818656,0.9319132818057474,0
narrative_gov,9,2019-10-18,-0.4142585780542455,0.09829284254455403,0
narrative_gov,10,2019-10-18,0.367607311046904,0.1612811345218326,0
