grievance,lag,protest,correlation,p_value,significant
narrative_religion,14,2022-11-05,0.0,1.0,0
narrative_religion,15,2022-11-05,0.0,1.0,0
narrative_religion,16,2022-11-05,0.0,1.0,0
narrative_elections,-9,2022-11-05,0.0,1.0,0
narrative_elections,-8,2022-11-05,0.0,1.0,0
narrative_elections,-7,2022-11-05,0.0,1.0,0
narrative_elections,-6,2022-11-05,0.0,1.0,0
narrative_elections,-5,2022-11-05,0.0,1.0,0
narrative_elections,-4,2022-11-05,0.0,1.0,0
narrative_elections,-3,2022-11-05,0.0,1.0,0
narrative_elections,-2,2022-11-05,0.0,1.0,0
narrative_elections,-1,2022-11-05,0.0,1.0,0
narrative_elections,0,2022-11-05,0.0,1.0,0
narrative_elections,1,2022-11-05,0.0,1.0,0
narrative_elections,2,2022-11-05,0.0,1.0,0
narrative_elections,3,2022-11-05,0.0,1.0,0
narrative_elections,4,2022-11-05,0.0,1.0,0
narrative_elections,5,2022-11-05,0.0,1.0,0
narrative_elections,6,2022-11-05,0.0,1.0,0
narrative_elections,7,2022-11-05,0.0,1.0,0
narrative_elections,8,2022-11-05,0.0,1.0,0
narrative_elections,9,2022-11-05,0.0,1.0,0
narrative_elections,10,2022-11-05,0.0,1.0,0
narrative_elections,11,2022-11-05,0.0,1.0,0
narrative_elections,12,2022-11-05,0.0,1.0,0
narrative_elections,13,2022-11-05,0.0,1.0,0
narrative_elections,14,2022-11-05,0.0,1.0,0
narrative_elections,15,2022-11-05,0.0,1.0,0
narrative_elections,16,2022-11-05,0.0,1.0,0
narrative_basic_needs,-9,2022-11-05,0.0,1.0,0
narrative_basic_needs,-8,2022-11-05,0.0,1.0,0
narrative_basic_needs,-7,2022-11-05,0.0,1.0,0
narrative_basic_needs,-6,2022-11-05,0.0,1.0,0
narrative_basic_needs,-5,2022-11-05,0.0,1.0,0
narrative_basic_needs,-4,2022-11-05,0.0,1.0,0
narrative_basic_needs,-3,2022-11-05,0.0,1.0,0
narrative_basic_needs,-2,2022-11-05,0.0,1.0,0
narrative_basic_needs,-1,2022-11-05,0.0,1.0,0
narrative_basic_needs,0,2022-11-05,0.0,1.0,0
narrative_basic_needs,1,2022-11-05,0.0,1.0,0
narrative_basic_needs,2,2022-11-05,0.0,1.0,0
narrative_basic_needs,3,2022-11-05,0.0,1.0,0
narrative_basic_needs,4,2022-11-05,0.0,1.0,0
narrative_basic_needs,5,2022-11-05,0.0,1.0,0
narrative_basic_needs,6,2022-11-05,0.0,1.0,0
narrative_basic_needs,7,2022-11-05,0.0,1.0,0
narrative_basic_needs,8,2022-11-05,0.0,1.0,0
narrative_basic_needs,9,2022-11-05,0.0,1.0,0
narrative_basic_needs,10,2022-11-05,0.0,1.0,0
narrative_basic_needs,11,2022-11-05,0.0,1.0,0
narrative_basic_needs,12,2022-11-05,0.0,1.0,0
narrative_basic_needs,13,2022-11-05,0.0,1.0,0
narrative_basic_needs,14,2022-11-05,0.0,1.0,0
narrative_basic_needs,15,2022-11-05,0.0,1.0,0
narrative_basic_needs,16,2022-11-05,0.0,1.0,0
narrative_coup,-9,2022-11-05,0.0,1.0,0
narrative_coup,-8,2022-11-05,0.0,1.0,0
narrative_coup,-7,2022-11-05,0.0,1.0,0
narrative_coup,-6,2022-11-05,0.0,1.0,0
narrative_coup,-5,2022-11-05,0.0,1.0,0
narrative_coup,-4,2022-11-05,0.0,1.0,0
narrative_coup,-3,2022-11-05,0.0,1.0,0
narrative_coup,-2,2022-11-05,0.0,1.0,0
narrative_coup,-1,2022-11-05,0.0,1.0,0
narrative_coup,0,2022-11-05,0.0,1.0,0
narrative_coup,1,2022-11-05,0.0,1.0,0
narrative_coup,2,2022-11-05,0.0,1.0,0
narrative_coup,3,2022-11-05,0.0,1.0,0
narrative_coup,4,2022-11-05,0.0,1.0,0
narrative_coup,5,2022-11-05,0.0,1.0,0
narrative_coup,6,2022-11-05,0.0,1.0,0
narrative_coup,7,2022-11-05,0.0,1.0,0
narrative_coup,8,2022-11-05,0.0,1.0,0
narrative_coup,9,2022-11-05,0.0,1.0,0
narrative_coup,10,2022-11-05,0.0,1.0,0
narrative_coup,11,2022-11-05,0.0,1.0,0
narrative_coup,12,2022-11-05,0.0,1.0,0
narrative_coup,13,2022-11-05,0.0,1.0,0
narrative_coup,14,2022-11-05,0.0,1.0,0
narrative_coup,15,2022-11-05,0.0,1.0,0
narrative_coup,16,2022-11-05,0.0,1.0,0
narrative_violence,-9,2022-11-05,0.0,1.0,0
narrative_violence,-8,2022-11-05,0.0,1.0,0
narrative_violence,-7,2022-11-05,0.0,1.0,0
narrative_violence,-6,2022-11-05,0.0,1.0,0
narrative_violence,-5,2022-11-05,0.0,1.0,0
narrative_violence,-4,2022-11-05,0.0,1.0,0
narrative_violence,-3,2022-11-05,0.0,1.0,0
narrative_violence,-2,2022-11-05,0.0,1.0,0
narrative_violence,-1,2022-11-05,0.0,1.0,0
narrative_violence,0,2022-11-05,0.0,1.0,0
narrative_violence,1,2022-11-05,0.0,1.0,0
narrative_violence,2,2022-11-05,0.0,1.0,0
narrative_violence,3,2022-11-05,0.0,1.0,0
narrative_violence,4,2022-11-05,0.0,1.0,0
narrative_violence,5,2022-11-05,0.0,1.0,0
narrative_violence,6,2022-11-05,0.0,1.0,0
narrative_violence,7,2022-11-05,0.0,1.0,0
narrative_violence,8,2022-11-05,0.0,1.0,0
narrative_violence,9,2022-11-05,0.0,1.0,0
narrative_violence,10,2022-11-05,0.0,1.0,0
narrative_violence,11,2022-11-05,0.0,1.0,0
narrative_violence,12,2022-11-05,0.0,1.0,0
narrative_violence,13,2022-11-05,0.0,1.0,0
narrative_violence,14,2022-11-05,0.0,1.0,0
narrative_violence,15,2022-11-05,0.0,1.0,0
narrative_violence,16,2022-11-05,0.0,1.0,0
