date_publish,narrative_protest,narrative_corruption,narrative_economic
2018-08-22,13.0,5.571428571428571,30.428571428571427
2018-08-23,11.571428571428571,6.0,29.0
2018-08-24,10.0,6.142857142857143,30.142857142857142
2018-08-25,10.428571428571429,5.857142857142857,31.285714285714285
2018-08-26,9.714285714285714,5.142857142857143,30.428571428571427
2018-08-27,9.285714285714286,5.428571428571429,31.142857142857142
2018-08-28,8.428571428571429,6.571428571428571,32.285714285714285
2018-08-29,9.0,5.714285714285714,32.714285714285715
2018-08-30,8.714285714285714,4.571428571428571,31.857142857142858
2018-08-31,8.428571428571429,3.7142857142857144,26.857142857142858
2018-09-01,7.857142857142857,4.142857142857143,25.714285714285715
2018-09-02,7.428571428571429,4.714285714285714,25.714285714285715
2018-09-03,8.0,4.142857142857143,25.571428571428573
2018-09-04,9.0,3.4285714285714284,24.857142857142858
2018-09-05,8.142857142857142,4.714285714285714,24.0
2018-09-06,6.428571428571429,4.571428571428571,26.0
2018-09-07,6.714285714285714,5.0,30.714285714285715
2018-09-08,6.428571428571429,4.571428571428571,31.142857142857142
2018-09-09,6.285714285714286,4.428571428571429,31.142857142857142
2018-09-10,7.285714285714286,4.714285714285714,30.285714285714285
2018-09-11,8.142857142857142,4.571428571428571,29.857142857142858
2018-09-12,9.428571428571429,3.5714285714285716,31.857142857142858
2018-09-13,10.142857142857142,4.0,32.0
2018-09-14,11.285714285714286,4.0,32.42857142857143
2018-09-15,15.142857142857142,5.571428571428571,49.142857142857146
2018-09-16,15.428571428571429,5.428571428571429,49.714285714285715
2018-09-17,14.857142857142858,5.571428571428571,50.42857142857143
2018-09-18,13.571428571428571,5.142857142857143,50.285714285714285
2018-09-19,13.285714285714286,5.428571428571429,49.57142857142857
2018-09-20,13.285714285714286,5.285714285714286,45.42857142857143
2018-09-21,12.857142857142858,5.428571428571429,42.142857142857146
2018-09-22,9.0,4.285714285714286,24.857142857142858
2018-09-23,9.142857142857142,3.857142857142857,24.428571428571427
2018-09-24,7.714285714285714,3.4285714285714284,20.714285714285715
2018-09-25,8.142857142857142,3.857142857142857,21.857142857142858
2018-09-26,7.0,2.857142857142857,19.714285714285715
2018-09-27,7.142857142857143,2.5714285714285716,23.142857142857142
2018-09-28,6.142857142857143,3.2857142857142856,25.428571428571427
2018-09-29,6.714285714285714,3.4285714285714284,25.571428571428573
2018-09-30,5.857142857142857,3.4285714285714284,24.285714285714285
2018-10-01,6.714285714285714,3.7142857142857144,27.0
2018-10-02,6.857142857142857,3.7142857142857144,25.571428571428573
2018-10-03,6.571428571428571,3.7142857142857144,26.571428571428573
2018-10-04,6.0,3.2857142857142856,24.0
2018-10-05,6.285714285714286,2.857142857142857,22.857142857142858
2018-10-06,6.285714285714286,2.7142857142857144,23.428571428571427
2018-10-07,7.0,2.857142857142857,25.428571428571427
2018-10-08,7.285714285714286,3.142857142857143,26.857142857142858
2018-10-09,7.142857142857143,3.4285714285714284,29.428571428571427
2018-10-10,6.571428571428571,4.428571428571429,27.285714285714285
2018-10-11,6.857142857142857,5.0,28.428571428571427
2018-10-12,7.0,4.857142857142857,27.857142857142858
2018-10-13,7.0,4.571428571428571,28.857142857142858
2018-10-14,6.857142857142857,4.571428571428571,29.142857142857142
2018-10-15,6.428571428571429,4.285714285714286,27.285714285714285
2018-10-16,6.285714285714286,4.0,26.142857142857142
2018-10-17,7.0,3.7142857142857144,28.0
2018-10-18,6.714285714285714,4.142857142857143,30.0
2018-10-19,7.428571428571429,4.142857142857143,29.285714285714285
2018-10-20,7.285714285714286,4.0,27.714285714285715
2018-10-21,7.0,4.285714285714286,25.857142857142858
2018-10-22,7.285714285714286,4.285714285714286,26.142857142857142
2018-10-23,6.142857142857143,3.857142857142857,24.0
2018-10-24,6.285714285714286,4.0,23.142857142857142
2018-10-25,7.0,3.2857142857142856,21.142857142857142
2018-10-26,5.714285714285714,2.857142857142857,22.285714285714285
2018-10-27,5.571428571428571,3.7142857142857144,23.428571428571427
2018-10-28,5.857142857142857,4.0,25.142857142857142
2018-10-29,5.571428571428571,4.285714285714286,26.285714285714285
2018-10-30,6.142857142857143,5.0,26.142857142857142
2018-10-31,5.0,4.0,22.571428571428573
2018-11-01,5.857142857142857,4.285714285714286,20.857142857142858
2018-11-02,7.142857142857143,5.0,22.428571428571427
2018-11-03,8.571428571428571,4.714285714285714,23.285714285714285
2018-11-04,9.857142857142858,4.428571428571429,24.285714285714285
2018-11-05,10.571428571428571,4.714285714285714,26.571428571428573
2018-11-06,12.142857142857142,5.571428571428571,30.857142857142858
2018-11-07,15.0,7.714285714285714,35.42857142857143
2018-11-08,13.142857142857142,8.428571428571429,38.57142857142857
2018-11-09,13.714285714285714,8.571428571428571,38.714285714285715
2018-11-10,12.857142857142858,8.571428571428571,38.0
2018-11-11,12.0,8.857142857142858,38.142857142857146
2018-11-12,11.714285714285714,8.714285714285714,37.57142857142857
2018-11-13,10.857142857142858,9.428571428571429,36.142857142857146
